    0.0000    0.0000
    0.1000   30.1649
    0.2000   59.3244
    0.3000   86.2849
    0.4000  109.5651
    0.5000  127.5924
    0.6000  139.3928
    0.7000  145.4370
    0.8000  147.6128
    0.9000  148.0493
    1.0000  148.0651
    1.0500  149.2362
    1.1000  152.6486
    1.1500  158.0165
    1.2000  164.9113
    1.2500  172.7987
    1.3000  181.0524
    1.3500  188.9396
    1.4000  195.6082
    1.4500  200.1397
    1.5000  201.7558
    1.5707  196.0958
    1.6414  187.7278
    1.7121  176.7049
    1.7828  163.7126
    1.8536  149.9829
    1.9243  137.0115
    1.9950  126.1685
    2.0657  118.3297
    2.1364  113.7405
    2.2071  112.2510
    2.2937  112.0717
    2.3803  111.2270
    2.4669  108.8750
    2.5535  103.8951
    2.6401   95.2895
    2.7267   82.5568
    2.8133   65.8398
    2.8999   45.8192
    2.9865   23.4947
    3.0731    0.0000
    3.0731    0.0000
    2.9865   23.4947
    2.8999   45.8192
    2.8133   65.8398
    2.7267   82.5568
    2.6401   95.2895
    2.5535  103.8951
    2.4669  108.8750
    2.3803  111.2270
    2.2937  112.0717
    2.2071  112.2510
    2.1364  117.3163
    2.0657  130.8141
    1.9950  149.0559
    1.9243  168.3035
    1.8536  185.3478
    1.7828  197.6746
    1.7121  204.2701
    1.6414  206.1634
    1.5707  205.0607
    1.5000  201.7558
    1.4500  200.1397
    1.4000  195.6082
    1.3500  188.9396
    1.3000  181.0524
    1.2500  172.7987
    1.2000  164.9113
    1.1500  158.0165
    1.1000  152.6486
    1.0500  149.2362
    1.0000  148.0651
    0.9000  148.0493
    0.8000  147.6128
    0.7000  145.4370
    0.6000  139.3928
    0.5000  127.5924
    0.4000  109.5651
    0.3000   86.2849
    0.2000   59.3244
    0.1000   30.1649
    0.0000    0.0000
    0.0000    0.0000
    0.1000   50.2825
    0.2000   99.5627
    0.3000  147.0167
    0.4000  192.0842
    0.5000  234.4389
    0.6000  273.8905
    0.7000  310.2834
    0.8000  343.4238
    0.9000  373.0612
    1.0000  398.9590
    1.0500  397.5901
    1.1000  393.6982
    1.1500  387.7843
    1.2000  380.4187
    1.2500  372.1710
    1.3000  363.6476
    1.3500  355.5547
    1.4000  348.7329
    1.4500  344.1036
    1.5000  342.4536
    1.5707  335.1030
    1.6414  328.2276
    1.7121  323.5710
    1.7828  323.4901
    1.8536  329.0864
    1.9243  338.9647
    1.9950  350.2936
    2.0657  360.3228
    2.1364  367.0722
    2.2071  369.4365
    2.2937  355.2145
    2.3803  329.4769
    2.4669  298.6496
    2.5535  263.4610
    2.6401  224.4663
    2.7267  182.4354
    2.8133  138.2486
    2.8999   92.7261
    2.9865   46.5031
    3.0731    0.0000
    3.0731  499.9411
    2.9865  498.7895
    2.8999  495.5518
    2.8133  490.3564
    2.7267  482.2149
    2.6401  471.3647
    2.5535  458.0315
    2.4669  442.6594
    2.3803  425.7835
    2.2937  408.2928
    2.2071  396.7944
    2.1364  395.8393
    2.0657  393.0732
    1.9950  388.7647
    1.9243  383.2823
    1.8536  377.0185
    1.7828  370.3266
    1.7121  363.4700
    1.6414  356.5776
    1.5707  349.6174
    1.5000  342.4536
    1.4500  344.1036
    1.4000  348.7329
    1.3500  355.5547
    1.3000  363.6476
    1.2500  372.1710
    1.2000  380.4187
    1.1500  387.7843
    1.1000  393.6982
    1.0500  397.5901
    1.0000  398.9590
    0.9000  421.0532
    0.8000  439.6027
    0.7000  444.5027
    0.6000  449.5624
    0.5000  458.6900
    0.4000  470.4846
    0.3000  482.3507
    0.2000  491.9346
    0.1000  497.9301
    0.0000  499.9411
    0.0000  499.9411
    0.1000  497.9301
    0.2000  491.9346
    0.3000  482.3507
    0.4000  470.4846
    0.5000  458.6900
    0.6000  449.5624
    0.7000  444.5027
    0.8000  442.9593
    0.9000  443.1541
    1.0000  443.4321
    1.0500  443.8145
    1.1000  444.7985
    1.1500  446.0408
    1.2000  447.2433
    1.2500  448.2388
    1.3000  448.9726
    1.3500  449.4603
    1.4000  449.7506
    1.4500  449.8977
    1.5000  449.9418
    1.5707  448.2297
    1.6414  448.0775
    1.7121  449.5951
    1.7828  452.5977
    1.8536  456.6919
    1.9243  461.3740
    1.9950  466.0752
    2.0657  470.1631
    2.1364  472.9808
    2.2071  473.9909
    2.2937  473.9872
    2.3803  474.1772
    2.4669  475.0652
    2.5535  477.1907
    2.6401  480.7947
    2.7267  485.6009
    2.8133  490.8501
    2.8999  495.5518
    2.9865  498.7895
    3.0731  499.9411
    3.0731  499.9411
    2.9865  498.9475
    2.8999  495.8467
    2.8133  490.8501
    2.7267  485.6009
    2.6401  480.7947
    2.5535  477.1907
    2.4669  475.0652
    2.3803  474.1772
    2.2937  473.9872
    2.2071  473.9909
    2.1364  473.7479
    2.0657  472.9890
    1.9950  471.6463
    1.9243  469.6608
    1.8536  467.0270
    1.7828  463.8172
    1.7121  460.1920
    1.6414  456.4090
    1.5707  452.8353
    1.5000  449.9418
    1.4500  449.8977
    1.4000  449.7506
    1.3500  449.4603
    1.3000  448.9726
    1.2500  448.2388
    1.2000  447.2433
    1.1500  446.0408
    1.1000  444.7985
    1.0500  443.8145
    1.0000  443.4321
    0.9000  443.1541
    0.8000  442.9593
    0.7000  455.1643
    0.6000  468.3217
    0.5000  479.3392
    0.4000  488.0609
    0.3000  494.2078
    0.2000  497.8338
    0.1000  499.4993
    0.0000  499.9411
